,Car id,Brand,Condition,Version,Kilometers,Year,City,Color,Cylindrical,Box type,Fuel,Accessories,Seller comment,Main features,Technical details
98,2049089,Renault Duster,usado,1.6 Intens,12185,2021,Bogotá D.C.,Gris,1600,Mecánica,Gasolina,[],N/A,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': 'null'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'null'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Cantidad y configuración de cilindros', 'value': '\t4 en línea'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '148/3750 N·m/rpm'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '16.00'}, {'name': 'Potencia (H.P)', 'value': '105/5750 hp/rpm'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Configuración árbol de levas', 'value': 'null'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'independiente tipo McPherson, con triángulo inferior y barra estabilizadora'}, {'name': 'Suspensión trasera', 'value': '\teje flexible en forma de ""H"" con resortes helicoidales y amortiguadores hidráulicos telescópicos'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos traseros', 'value': 'null'}, {'name': 'Tipo de frenos delanteros', 'value': 'null'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': 'Largo\t4315 mm\r\nAncho con espejos\t2000 mm'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Número puertas', 'value': 'null'}, {'name': 'Tipo Dirección', 'value': ' Asistencia Hidráulica'}, {'name': 'Carrocería', 'value': 'null'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}]}]"
99,2048977,Volkswagen Voyage,usado,Highline,67000,2017,Atlántico,Rojo,16,Mecánica,Gasolina,"['Air Bag pasajero', ' Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Bloqueo central', ' Dirección hidráulica', ' Exploradoras', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Bluetooth', ' Espejos eléctricos']","Vehículo en perfecto estado, full equipo, impuestos al día, SOAT para marzo de 2023","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '4'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'Sedán'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '16'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '14,5'}, {'name': 'Motor', 'value': 'Delantero transversal a gasolina.'}, {'name': 'Cilindrada (c.c³)', 'value': '1598.00'}, {'name': 'Potencia (H.P)', 'value': '99 / 5.250'}, {'name': 'Velocidad Máxima', 'value': '186'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Relación de compresión', 'value': '10,8 : 1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '2.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '14.6 / 2.500'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente tipo Mc. Pherson con barra estabilizadora'}, {'name': 'Suspensión trasera', 'value': 'Eje de brazos interconectados con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '195/55'}, {'name': 'Dimensiones Rin', 'value': '15.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '480.00'}, {'name': 'Peso (kgrs.)', 'value': '985.00'}, {'name': 'Pasajeros', 'value': '5.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4,21 / 1,65 / 1,46'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Número puertas', 'value': '4'}, {'name': 'Tipo Dirección', 'value': ' Asistencia Hidráulica'}, {'name': 'Tipo de caja', 'value': 'Mecanica'}, {'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}]}]"
100,2048942,Volkswagen Tiguan,usado,2.0 Trend & Fun TSI Automatico,107800,2012,Valle del Cauca,Dorado,2000,Secuencial,Gasolina,"['Alarma', ' Bloqueo central', ' Limpiabrisas trasero', ' Radio', ' Techo Corredizo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Bluetooth', ' Aire Acondicionado Bizona', ' Techo Panoramico', ' Limitador Velocidad', ' Airbags 6']","Camioneta en perfecto estado de lamina, pintura y mecánica. Papeles al día. Cojinería en cuero, carteras y techo nuevos. Llantas nuevas, luces led.","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
101,2048803,BMW X5,usado,xDrive 35i,100000,2013,Bogotá D.C.,Gris,3000,Automática,Gasolina,"['Aire acondicionado', ' Exploradoras', ' Radio CD', ' Radio MP3', ' Techo Corredizo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Bluetooth', ' Sillas eléctricas', ' Espejos eléctricos', ' Aire Acondicionado Bizona', ' Sensores Delanteros', ' Airbags 7', ' Control Descenso']","Más de 300 CV, Impecable","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'null'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '3000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Capacidad del tanque de combustible (Galones)', 'value': '22,4'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '40,7/1.200-5.000'}, {'name': 'Motor', 'value': '6 cilindros en línea, 24 válvulas, Turbo'}, {'name': 'Cilindrada (c.c³)', 'value': '2979.00'}, {'name': 'Potencia (H.P)', 'value': '306/4.000'}, {'name': 'Velocidad Máxima', 'value': '235'}, {'name': 'Orientación', 'value': 'Longitudinal'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'null'}, {'name': 'Cantidad y configuración de cilindros', 'value': '6 cilindros en línea, 24 válvulas, Turbo'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Relación de compresión', 'value': '10,2:1'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '24.00'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '8.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Independiente McPherson'}, {'name': 'Amortiguadores', 'value': 'Hidráulicos'}, {'name': 'Suspensión trasera', 'value': 'Multi brazo'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'null'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': ' Discos'}, {'name': 'Tipo de frenos traseros', 'value': 'null'}, {'name': 'Tipo de frenos', 'value': 'Hidraúlicos'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Llanta Delantera', 'value': '255/55R18'}, {'name': 'Dimensiones Rin', 'value': '18.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.857/1.933/1.776'}, {'name': 'Capacidad de carga', 'value': '560'}, {'name': 'Peso (kgrs.)', 'value': '2145.00'}, {'name': 'Pasajeros', 'value': '5.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Carrocería', 'value': 'null'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Tipo Dirección', 'value': 'null'}]}]"
102,2048791,Toyota Fortuner,usado,Urbana 4x2 Automatica,84500,2014,Bogotá D.C.,Blanco,2700,Automática,Gasolina,"['Air Bag pasajero', ' Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Bloqueo central', ' Dirección hidráulica', ' Exploradoras', ' Radio CD', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' Espejos eléctricos', ' Cámara Frontal', ' Copas De Lujo', ' Apple Car Play']","BLINDADA 
BLINDAJE II 
CAMIONETA EN EXCELENTE ESTADO  DE LATONERIA PINTURA Y MECANICA
COJINERIA EN CUERO 
POCO USO 
USO EN LA CIUDAD NO SOMETIDA A CARGA PESADA 
PLANTA DE SONIDO
ADECUADO MANTENIMIENTO 
LLANTAS EN BUEN ESTADO
SOAT YA PAGO
PLACA IMPAR
KILOMETRAJE ORIGINAL","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'S'}, {'name': 'Wheel drive', 'description': '4x2'}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2700'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Cilindrada (c.c³)', 'value': '2694.00'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Relación de compresión', 'value': '9.6:1'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '21'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Gasolina'}, {'name': 'Potencia (H.P)', 'value': '158/5200'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '24.6/3800'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en línea'}, {'name': 'Tracción', 'value': '4x2'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '4.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Amortiguadores', 'value': 'Hidráulicos'}, {'name': 'Suspensión delantera', 'value': 'Doble brazo oscilante con resortes helicoidales, amortiguadores telescópicos y barra estabilizadora.'}, {'name': 'Suspensión trasera', 'value': 'Suspensión del tipo de 4 articulaciones con resortes helicoidales y amortiguadores telescópicos.presurizados y barra estabilizadora.'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Hidráulica'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Control de frenos ABS', 'value': 'S'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}, {'name': 'Sistema EBD', 'value': 'S'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Llantas (dimensiones)', 'value': '265/70'}, {'name': 'Dimensiones Rin', 'value': 'R16'}, {'name': 'Material rines', 'value': 'Acero'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.69/1.84/1.79'}, {'name': 'Diámetro giro', 'value': '5.7'}, {'name': 'Peso (kgrs.)', 'value': '1740'}]}, {'autopart': 'Accesorios - Apariencia', 'specifications': [{'name': 'Aire acondicionado', 'value': 'S'}, {'name': 'Rines de lujo', 'value': 'S'}]}, {'autopart': 'Accesorios - Comodidad', 'specifications': [{'name': 'Elevavidrios eléctricos', 'value': 'S'}, {'name': 'Computador de Abordo', 'value': 'S'}, {'name': 'Radio CD', 'value': 'S'}]}, {'autopart': 'Accesorios - Seguridad', 'specifications': [{'name': 'ABS', 'value': 'S'}, {'name': 'Cinturones', 'value': 'S'}, {'name': 'Apoya cabezas', 'value': 'S'}, {'name': 'Bloqueo central', 'value': 'S'}]}]"
103,2045227,Toyota Rav 4,usado,,43000,2018,Bogotá D.C.,Blanco,2000,Automática,Gasolina,"['Aire acondicionado', ' Alarma', ' Bloqueo central', ' Radio CD', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Cámara de reversa', ' Airbags 6', ' Control Descenso']","CONTACTO NAZLY SANCHEZ 3204727499
","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
104,2047809,Volkswagen Gol,usado,1.6 CL 2p,249000,1998,Bogotá D.C.,Azul,1600,Mecánica,Gasolina,[],,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
105,2041524,KIA Rio,usado,1.4 Emotion Sedan Aut,26500,2021,Bogotá D.C.,Gris,1400,Automática,Gasolina,"['Aire acondicionado', ' Bloqueo central', ' Exploradoras', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Cámara de reversa', ' Bluetooth', ' Espejos eléctricos', ' Velocidad Crucero', ' Airbags 2']","UNICO DUEÑO
VEHICULO ASEGURABLE
PERITAJE DONDE SEA NECESARIO
NUNCA HA SIDO ESTRELLADO
NO TIENE SINIESTROS REPORTADOS
2 AIRBAGS
4 VIDRIOS ELÉCTRICOS
ESPEJOS ELÉCTRICOS
BLOQUEO CENTRAL
FORROS SILLAS EN VINILO CUERO
MANDOS EN EL TIMÓN PARA RADIO Y CELULAR
AIRE ACONDICIONADO
SENSORES DE REVERSA
CAMARA DE REVERSA
PANTALLA TACTIL
EXPLORADORAS
PELÍCULAS SEGURIDAD
FRENOS DE DISCO DELANTEROS
RINES DE LUJO
SOAT PARA EL 15 OCTUBRE 2022
TECNOMECANICA N/A
RECIBIMOS TU VEHÍCULO USADO EN PARTE DE PAGO O A TRAVÉS DE NUESTRA SOLUCIÓN JUSTA ENCONTRAMOS EL CLIENTE QUE TE LO QUIERE COMPRAR A UN PRECIO JUSTO
TRAMITAMOS TU CRÉDITO
CAMBIAMOS TU CARRO YA
SOLUCIONES JUSTAS","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': '5'}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': 'Sedán'}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1400'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Orientación', 'value': 'null'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Inyección Multipunto'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4'}, {'name': 'Configuración árbol de levas', 'value': 'null'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '133/4000 '}, {'name': 'Cilindrada (c.c³)', 'value': '1368.00'}, {'name': 'Potencia (H.P)', 'value': '100/6000'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '11.8877'}, {'name': 'Motor', 'value': '1.4 L'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Tipo de transmisión', 'value': 'Automática'}, {'name': 'Cantidad de cambios adelante', 'value': '6.00'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión trasera', 'value': 'Eje de torsión'}, {'name': 'Suspensión delantera', 'value': 'Independiente tipo McPherson con barra estabilizadora'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Asistida'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos', 'value': 'Discos ventilados - tambor'}, {'name': 'Tipo de frenos traseros', 'value': 'Tambor'}, {'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Dimensiones Rin', 'value': '15.00'}, {'name': 'Dimensiones Llanta Delantera', 'value': '185'}, {'name': 'Llantas (dimensiones)', 'value': '65.00'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Volúmen del baúl (lts)', 'value': '505.00'}, {'name': 'Largo/ancho/alto (mts.)', 'value': '4385/1725/1475'}, {'name': 'Peso (kgrs.)', 'value': '1062.00'}]}, {'autopart': 'Adicional', 'specifications': [{'name': 'Tipo de combustible', 'value': 'Gasolina'}, {'name': 'Carrocería', 'value': 'Sedán'}, {'name': 'Tipo de caja', 'value': 'Automatica'}, {'name': 'Número puertas', 'value': '5'}, {'name': 'Tipo Dirección', 'value': 'Asistida'}]}]"
106,2048719,Renault Duster,usado,Dynamique 2.0 4x2 Mecanica,61000,2017,Bogotá D.C.,Rojo,2000,Mecánica,Gasolina,"['Air Bag pasajero', ' Air Bag piloto', ' Aire acondicionado', ' Alarma', ' Bloqueo central', ' Dirección hidráulica', ' Exploradoras', ' Limpiabrisas trasero', ' Radio', ' Rines de lujo', ' Vidrios eléctricos', ' Cámara de reversa', ' Bluetooth', ' Espejos eléctricos']",,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': '4x2'}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Relación de compresión', 'value': '9.8:1'}, {'name': 'Potencia (H.P)', 'value': '138/5500'}, {'name': 'Tipo de Alimentación Combustible', 'value': 'Gasolina'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Tracción', 'value': '4x2'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '13'}, {'name': 'Cilindrada (c.c³)', 'value': '1998.00'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}, {'name': 'Orientación', 'value': 'Transversal'}, {'name': 'Velocidad Máxima', 'value': '176.00'}, {'name': 'Aceleración 0-100 Kms. (segs.)', 'value': '9.8'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '19.7/3750'}, {'name': 'Configuración árbol de levas', 'value': 'DOHC'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '6.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Amortiguadores', 'value': 'Hidráulicos'}, {'name': 'Suspensión delantera', 'value': 'McPherson, con triangulo inferior y barra estabilizadora'}, {'name': 'Suspensión trasera', 'value': 'Semi-independientes, barra estabilizadora, resortes helicoidales.'}]}, {'autopart': 'Dirección', 'specifications': [{'name': 'Sistema de dirección', 'value': 'Hidráulica'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Campanas'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Llantas (dimensiones)', 'value': '215/65'}, {'name': 'Material rines', 'value': 'Aluminio'}, {'name': 'Dimensiones Rin', 'value': 'R16'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.31/1.82/'}, {'name': 'Peso (kgrs.)', 'value': '1316'}, {'name': 'Volúmen del baúl (lts)', 'value': '475'}]}]"
107,2048710,Ssangyong Actyon,usado,2.0 Diesel Mecanica Full Equipo,197000,2012,Bogotá D.C.,Gris,2000,Mecánica,Diesel,"['Air Bag piloto', ' Aire acondicionado', ' Bloqueo central', ' Dirección hidráulica', ' Radio MP3', ' Rines de lujo', ' Vidrios eléctricos', ' Tapicería en cuero', ' Sensor de reversa', ' Cámara de reversa', ' Bluetooth', ' GPS', ' Espejos eléctricos']","Vehiculo en excelentes condiciones, bombilleria en led, suspencion of road, soat para diciembre y rtm para enero 2023, info 3123759634","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': '4x2'}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '2000'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Diesel'}]","[{'autopart': 'Motor', 'specifications': [{'name': 'Tipo de Alimentación Combustible', 'value': 'Diesel'}, {'name': 'Potencia (H.P)', 'value': '138/4000'}, {'name': 'Torque (Kg/Rev. x min)', 'value': '30.7/1800-2750'}, {'name': 'Cantidad y configuración de cilindros', 'value': '4 en linea'}, {'name': 'Tracción', 'value': '4x2'}, {'name': 'Cantidad de válvulas por cilindro', 'value': '4.00'}, {'name': 'Cilindrada (c.c³)', 'value': '1998.00'}, {'name': 'Relación de compresión', 'value': '17.5:1'}, {'name': 'Capacidad del tanque de combustible (Galones)', 'value': '19.8'}, {'name': 'Tipo de Alimentación', 'value': 'Multipunto'}]}, {'autopart': 'Transmisión', 'specifications': [{'name': 'Cantidad de cambios adelante', 'value': '5.00'}, {'name': 'Tipo de transmisión', 'value': 'Mecánica'}]}, {'autopart': 'Suspensiones', 'specifications': [{'name': 'Suspensión delantera', 'value': 'Doble trapecio, muellehelicoidal'}, {'name': 'Suspensión trasera', 'value': 'Eje rigido'}]}, {'autopart': 'Sistema de Frenos', 'specifications': [{'name': 'Tipo de frenos delanteros', 'value': 'Discos ventilados'}, {'name': 'Tipo de frenos traseros', 'value': 'Campanas'}]}, {'autopart': 'Ruedas', 'specifications': [{'name': 'Llantas (dimensiones)', 'value': 'P225/75 R16'}, {'name': 'Dimensiones Rin', 'value': 'R16'}]}, {'autopart': 'Dimensiones', 'specifications': [{'name': 'Largo/ancho/alto (mts.)', 'value': '4.45/1.88/1.74'}, {'name': 'Peso (kgrs.)', 'value': '1773'}]}]"
108,2048980,Honda CB,usado,160 DLX,28500,2019,Bogotá D.C.,Otro,162,Mecánica,Gasolina,"['Defensa o Topes', ' Luces Led', ' Alarma', ' Casco']","Vendo moto Honda DLX 160 F en perfecto estado, mantenimientos en concesionario, bien cuidada, pintura original. Equipamiento instalado en concesionario (1 millón de pesos en accesorios): ALARMA (concesionario Honda encendido por control), PARRILLA, DEFENSA sliders, LUCES Led (de concesionario), Porta placa, Calcomanías rines, Cadena con Oring´s, Cuero de sillín nuevo antirresbaladizo acolchado mejorado.Casco.Mantenimiento recién realizado de Balanceo rines, engrase ejes, kit de arrastre, frenos, pastillas. Papeles al día.El Soat vence Marzo de 2023,tecnicomecánica noviembre de 2022.No permutas","[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '162'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
109,2049061,Citroen Aircross,usado,Exclusive 1.6,14000,2020,Huila,Gris,1600,Automática,Gasolina,[],,"[{'name': 'Warranty', 'description': ''}, {'name': 'Average consumption', 'description': ''}, {'name': 'Door', 'description': ''}, {'name': 'Armored', 'description': 'N'}, {'name': 'Wheel drive', 'description': ''}, {'name': 'Colors', 'description': ''}, {'name': 'Bodywork', 'description': ''}, {'name': 'Airbag number', 'description': ''}, {'name': 'Steering system', 'description': 'N'}, {'name': 'Gearbox', 'description': ''}, {'name': 'Engine Displacement', 'description': '1600'}, {'name': 'Assembly', 'description': ''}, {'name': 'Fuel type', 'description': 'Gasolina'}]",[]
